Born	City	Pr/St	Cntry	Nat	Ht	Wt	DftYr	DftRd	Ovrl	Hand	NHLid	Last Name	First Name	Position	Team	GP	G	A	A1	A2	PTS	+/-	E+/-	PIM	Shifts	TOI	TOI	TOI/GP	TOI/GP	TOI%	IPP%	SH%	SV%	PDO	F/60	A/60	Pct%	Diff	Diff/60	iCF	iCF	iFF	iSF	iSF	iSF	ixG	iSCF	iRB	iRS	iDS	sDist	sDist	Pass	iHF	iHF	iHA	iHDf	iMiss	iGVA	iTKA	iBLK	iGVA	iTKA	iBLK	BLK%	iFOW	iFOL	iFOW	iFOL	FO%	%FOT	dzFOW	dzFOL	nzFOW	nzFOL	ozFOW	ozFOL	FOW.Up	FOL.Up	FOW.Down	FOL.Down	FOW.Close	FOL.Close	OTG	1G	GWG	ENG	PSG	PSA	G.Bkhd	G.Dflct	G.Slap	G.Snap	G.Tip	G.Wrap	G.Wrst	CBar 	Post	Over	Wide	S.Bkhd	S.Dflct	S.Slap	S.Snap	S.Tip	S.Wrap	S.Wrst	iPenT	iPenD	iPENT	iPEND	iPenDf	NPD	Min	Maj	Match	Misc	Game	CF	CA	FF	FA	SF	SA	xGF	xGA	SCF	SCA	GF	GA	RBF	RBA	RSF	RSA	DSF	DSA	FOW	FOL	HF	HA	GVA	TKA	PENT	PEND	OPS	DPS	PS	SOS	SOG	SOGDG	OTOI	Grit	DAP	Pace	GS	GS/G	1st	2nd	3rd	MGL	Injuries	CHIP	NMC	Status	Salary	Cap Hit
1987-03-17	Cherry Hill	NJ	USA	USA	74	204	2005	1	2	R	8471676	Ryan	Bobby	RW/LW	OTT	62	13	12	8	4	25	-3	-1,5	24	1242	57801	963,1	15,53	15,53	28,2%	51,0%	9,3%	,916	1009	3,05	2,31	57,0%	12	0,75	228	228	160	111	111	111	11,0	36	14	9	23	29,0	28,1	151,5	109	109	68	41	49	27	27	36	27	27	36	4,3%	6	3	6	3	66,7%	0,9%	1	0	3	1	2	2	1	0	3	0	2	3	0	5	0	1	0	0	1	1	1	2	3	0	5	0	0	13	36	13	4	5	17	7	8	57	10	21	10	17	11	7,8	10	0	0	0	0	1055	839	753	618	527	442	43,1	35,9	126	104	49	37	39	38	42	49	81	87	502	464	407	321	160	82	59	56	1,5	1	2,5	8	3	1	2454,71	169	13,6	118,0	29,1	0,47	0	3	0	20	Finger, Hand, Undisclosed, Upper body	$1 768 292,68	M-NTC, NMC	UFA	$7 000 000,00	$7 250 000,00
1986-12-29	Spokane	WA	USA	USA	71	170				R	8478585	Ryan	Derek	C	CAR	67	11	18	9	9	29	-8	-2,0	22	1369	59864	978,2	14,88	14,79	25,8%	70,7%	8,3%	,908	991	2,51	2,33	51,9%	3	0,18	134	136	101	72	73	73	10,1	40	11	4	15	25,2	23,4	219,7	33	32	74	-42	29	36	33	37	36	32	36	4,5%	391	316	382	310	55,3%	75,4%	93	88	110	84	188	144	103	82	137	113	246	207	0	3	3	1	0	0	1	0	0	0	1	0	9	0	1	3	25	6	1	1	20	5	0	40	10	9	11	9	-1	-1,3	10	0	0	0	0	971	792	693	592	493	412	49,3	38,2	164	128	41	38	45	40	52	43	97	83	504	414	263	382	168	136	43	52	1,6	1	2,6				2806,11	92	6,6	108,1	26,7	0,4	3	0	1					UFA	$600 000,00	$600 000,00
1992-10-27	Pittsburgh	PA	USA	USA	73	206	2011	2	43	L	8476438	Saad	Brandon	LW/RW	CBJ	82	24	29	18	11	53	23	12,6	8	1888	83786	1395,6	17,03	17,03	29,3%	75,7%	9,0%	,935	1025	3,01	1,63	64,8%	32	1,38	370	369	289	210	210	210	22,1	81	13	17	30	28,8	26,8	327,6	24	24	52	-28	79	29	43	26	29	43	26	2,4%	4	5	4	5	44,4%	0,7%	1	2	2	1	1	2	0	0	1	1	3	5	0	5	4	1	0	1	1	2	0	10	2	0	9	1	6	4	68	36	4	8	57	7	0	98	4	10	4	10	6	6,6	4	0	0	0	0	1390	1098	1059	824	777	587	67,9	53,3	228	178	70	38	39	42	49	41	88	83	638	675	361	363	170	164	53	62	4,8	2,4	7,2				3361,63	58	16,8	107,0	67,4	0,82	1	5	2					UFA	$5 750 000,00	$6 000 000,00
1993-03-09	Raahe		FIN	FIN	71	203	2011	2	52	L	8476447	Salomaki	Miikka	RW	NSH	5	0	0	0	0	0	-1	-0,2	2	84	3664	61,0	12,22	12,21	22,6%	0,0%	5,9%	,909	968	0,98	2,95	25,0%	-2	-1,97	8	8	5	3	3	3	0,4	1	1	1	2	28,7	30,6	0,0	14	14	5	9	2	0	1	9	0	1	9	12,9%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	1	1	1	1	0	0,0	1	0	0	0	0	35	70	21	51	17	33	1,5	2,8	5	9	1	3	4	1	2	0	6	1	24	31	40	25	5	8	2	4	-0,2	0	-0,1				209,31	25	15,0	103,3	-0,6	-0,13				77	Upper body, Lower body	$575 152,44		RFA	$575 000,00	$612 500,00
1994-11-09	Salem	MA	USA	USA	76	203	2013	2	61	L	8477482	Sanford	Zach	LW	STL/WSH	39	4	4	1	3	8	2	-1,8	10	601	25370	422,79	10,85	10,84	20,8%	61,5%	7,1%	,952	1023	1,84	1,42	56,5%	3	0,43	73	73	53	36	36	36	4,77	18	7	6	13	26,6	49,61	23,8	22	22	48	-26	17	14	14	20	14	14	20	5,2%	17	22	17	22	43,6%	10,9%	3	5	4	4	10	13	0	6	8	5	14	18	0	1	2	0	0	0	0	0	0	2	0	0	2	0	0	0	17	5	0	1	8	3	0	19	5	6	5	6	1	2,2	5	0	0	0	0	341	387	254	288	183	208	15,6	14,74	52	45	13	10	17	9	15	19	32	28	163	196	165	190	59	48	26	27	0,1	0,5	0,7	1	0	0	1607,84	52	7,2	103,3	6,7		1	0	1					RFA	$875 000,00	$875 000,00
1995-03-07	Bronxville	NY	USA	USA	74	207	2013	2	42	R	8477463	Santini	Steven	D	N.J	38	2	5	2	3	7	-6	0,1	14	854	36670	593,2	16,10	15,93	29,2%	41,2%	6,8%	,915	983	1,72	2,63	39,5%	-9	-0,91	74	75	61	45	46	46	1,8	2	4	1	5	50,0	48,5	78,8	83	82	37	45	16	11	1	35	10	1	35	6,3%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	14	1	1	14	16	1	0	13	7	2	7	1	-5	-3,3	7	0	0	0	0	434	559	345	428	250	306	20,5	23,5	59	67	17	26	15	12	12	21	27	33	226	252	240	227	64	54	38	25	0,2	1,1	1,3				1435,14	132	12,0	100,4	6,2	0,17								RFA	$925 000,00	$925 000,00
1990-10-22	St. Hyacinthe	QC	CAN	CAN	74	227	2009	4	94	R	8475233	Savard	David	D	CBJ	74	6	17	8	9	23	33	6,8	44	2056	96940	1613,5	21,83	21,82	37,6%	31,1%	9,0%	,941	1032	2,75	1,97	58,3%	21	0,78	264	264	200	135	135	135	6,4	13	8	10	18	46,5	46,2	161,2	127	127	115	12	65	44	22	126	44	22	126	7,6%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	3	0	2	5	58	8	0	27	40	0	0	60	21	6	21	5	-15	-8,0	21	0	0	0	0	1441	1663	1106	1237	821	904	70,8	83,9	248	291	74	53	60	71	74	48	134	119	769	841	591	484	177	188	94	69	1,3	5,8	7,1				2674,92	297	7,1	115,4	37,0	0,5	0	1	4	8	Undisclosed	$414 634,15		UFA	$3 500 000,00	$4 250 000,00
1990-01-30	Ozieri		ITA	CHE	74	209	2008	1	19	L	8474579	Sbisa	Luca	D	VAN	82	2	11	4	7	13	-1	-10,4	40	2011	93364	1550,3	18,97	18,95	33,7%	28,3%	7,8%	,922	1000	1,78	2,63	40,4%	-22	-0,85	197	197	105	75	75	75	3,4	5	6	6	12	47,9	43,2	76,1	130	130	161	-31	30	50	19	122	50	19	122	7,8%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	5	25	2	0	14	7	0	0	52	17	9	17	9	-8	0,8	15	2	0	0	0	1105	1559	796	1204	590	872	45,6	74,7	144	248	46	68	29	34	54	54	83	88	737	744	496	575	184	175	75	81	-0,3	4	3,7				3046,77	294	9,9	103,1	8,3	0,1	0	1	2					UFA	$3 600 000,00	$3 600 000,00
1990-02-23	Montreal	QC	CAN	CAN	75	208	2008	2	55	L	8474618	Scandella	Marco	D	MIN	71	4	9	4	5	13	-2	2,0	25	1677	78122	1298,0	18,33	18,32	32,3%	25,5%	8,5%	,900	985	2,36	3,19	42,5%	-18	-0,83	200	200	123	88	88	88	4,0	5	2	7	9	50,2	43,1	86,4	50	50	88	-38	35	36	28	85	36	28	85	6,5%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	1	2	3	29	3	1	38	17	0	0	29	11	7	11	8	-4	2,0	10	1	0	0	0	1105	1298	820	971	598	687	50,6	57,9	158	167	51	69	44	40	51	44	95	84	565	596	360	445	139	138	71	73	0,3	2	2,3				2724,14	161	7,8	111,1	15,7	0,22				11	Illness, Lower body	$536 585,37		UFA	$3 750 000,00	$4 000 000,00
1989-04-20	Red Deer	AB	CAN	CAN	72	195	2007	4	112	R	8474098	Sceviour	Colton	C/RW	FLA	80	9	15	9	6	24	-16	-6,5	25	1596	70241	1169,7	14,63	14,63	26,0%	68,6%	6,3%	,911	974	1,80	2,82	38,9%	-20	-1,03	264	264	220	172	172	172	14,5	51	17	13	30	31,2	28,7	265,1	108	108	93	15	48	23	40	64	23	40	64	5,8%	31	27	31	27	53,4%	5,2%	12	10	6	4	13	13	15	10	7	10	18	15	0	2	1	0	0	0	1	0	0	1	0	0	7	0	2	1	45	18	1	24	34	5	9	81	10	12	11	7	2	-7,4	9	1	0	0	0	962	1113	740	838	556	619	41,5	54,1	123	171	35	55	33	42	51	52	84	94	543	572	482	360	177	157	66	67	0,4	0,9	1,3				3327,53	198	16,4	106,4	27,4	0,34	3	0	0	2	Shoulder	$23 170,73		UFA	$950 000,00	$950 000,00
1990-11-16	Merrimack	NH	USA	USA	74	219				L	8477213	Schaller	Tim	C	BOS	59	7	7	6	1	14	-6	0,7	23	1035	43436	723,6	12,27	12,27	22,4%	66,7%	6,3%	,923	986	1,74	2,24	43,8%	-6	-0,50	157	157	130	89	89	89	9,2	30	7	8	15	27,0	24,2	193,5	73	73	78	-5	41	18	19	38	18	19	38	5,6%	28	29	28	29	49,1%	8,9%	7	10	8	6	13	13	6	8	9	9	19	16	0	3	2	0	0	0	2	0	0	3	0	0	2	0	2	5	34	10	2	4	12	7	8	46	10	8	10	6	-2	-5,8	9	1	0	0	0	643	682	480	491	333	351	28,9	27,3	88	86	21	27	21	13	31	28	52	41	342	298	294	325	80	86	42	49	0,4	0,7	1,1				2507,79	135	10,2	109,9	16,4	0,28	0	0	3	14	Lower body	$102 439,02		RFA	$600 000,00	$600 000,00
1993-03-15	Kitchener	ON	CAN	CAN	75	207	2011	1	7	R	8476460	Scheifele	Mark	C	WPG	79	32	50	26	24	82	18	8,8	38	1969	97447	1593,1	20,57	20,43	35,1%	72,6%	12,6%	,894	1020	4,26	3,01	58,5%	33	1,24	270	278	210	157	160	160	23,0	104	19	20	39	23,7	22,3	326,1	49	48	151	-103	57	42	67	34	42	66	34	2,5%	635	826	625	808	43,5%	92,5%	182	243	209	272	244	311	211	287	192	277	380	480	2	3	5	2	0	0	0	0	3	7	1	0	21	0	7	13	37	10	11	10	26	5	0	98	19	31	17	28	12	11,7	19	0	0	0	0	1660	1354	1258	1027	898	754	91,5	63,9	303	221	113	80	61	45	98	84	159	129	681	868	471	485	257	197	108	115	8,1	2,2	10,3	3	1	1	2947,62	121	6,1	113,5	70,8	0,91	2	6	5	3	Lower body	$224 085,37		UFA	$5 000 000,00	$6 125 000,00
1991-08-22	Saskatoon	SK	CAN	CAN	73	195	2009	1	5	L	8475170	Schenn	Brayden	C/LW	PHI	79	25	30	17	13	55	-13	0,8	38	1767	84404	1397,1	17,80	17,76	31,1%	62,5%	9,7%	,911	1008	3,78	2,32	62,0%	34	1,46	317	317	261	178	178	178	27,2	104	30	12	42	26,0	23,3	371,9	189	189	109	80	83	36	18	42	36	18	42	3,6%	232	262	232	262	47,0%	33,7%	60	54	73	99	99	109	38	45	90	107	165	172	2	2	7	0	0	0	3	1	3	6	5	0	7	1	3	5	74	15	8	16	50	28	1	60	16	17	15	15	1	-0,5	14	2	0	0	0	1734	1174	1293	846	910	608	96,4	48,8	327	159	88	54	90	45	69	65	159	110	764	702	627	538	221	103	75	99	4,9	1,2	6,2	2	0	0	3088,97	271	14,8	124,9	49,0	0,62	3	1	5					UFA	$6 000 000,00	$5 125 000,00
1989-11-02	Saskatoon	SK	CAN	CAN	74	229	2008	1	5	R	8474568	Schenn	Luke	D	ARI	78	1	7	2	5	8	-9	-19,0	85	1919	84469	1404,6	18,05	18,04	32,4%	20,5%	6,7%	,924	991	1,67	2,73	37,9%	-25	-1,07	213	213	135	94	94	94	3,2	4	4	4	8	56,5	52,1	57,1	286	286	108	178	41	31	11	134	31	11	134	8,1%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	40	0	0	32	8	1	0	53	27	10	23	10	-17	-5,9	20	5	0	2	0	1109	1656	825	1248	579	840	47,1	83,7	155	284	39	64	45	76	62	59	107	135	668	746	715	468	157	134	83	69	-0,8	2,5	1,7				2933,64	510	14,9	118,1	1,9	0,02								UFA	$1 000 000,00	$1 250 000,00
1995-12-30	Moscow		RUS	RUS	74	190	2014	1	26	L	8477957	Scherbak	Nikita	RW	MTL	3	1	0	0	0	1	1	-0,3	0	50	2048	34,1	11,38	11,38	21,0%	50,0%	15,4%	1,000	1154	3,52	0,00	100,0%	2	3,52	8	8	4	3	3	3	0,3	1	0	0	0	22,3	26,4	0,0	0	0	3	-3	1	0	0	1	0	0	1	2,6%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0,1	0	0	0	0	0	30	38	23	27	13	20	1,7	1,1	8	4	2	0	1	1	1	1	2	2	8	13	12	24	2	5	3	3	0,1	0,1	0,2				128,58	1	0,0	119,6	0,5	0,18								RFA	$925 000,00	$863 333,00
1987-05-07	Edmonton	AB	CAN	CAN	72	190				L	8473673	Schlemko	David	D	S.J	62	2	16	8	8	18	4	7,2	14	1391	62297	1029,9	16,62	16,66	29,3%	42,9%	7,6%	,921	997	2,45	1,81	57,5%	11	0,64	250	254	162	116	118	118	5,6	10	3	14	17	48,7	44,0	191,9	35	34	118	-84	46	42	28	112	42	28	111	13,3%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	5	41	7	0	30	12	1	0	68	7	7	7	5	0	2,6	7	0	0	0	0	1063	837	767	571	550	393	50,7	36,4	166	116	42	31	49	34	48	40	97	74	475	475	370	493	183	131	55	56	0,9	2,8	3,7				2479,63	161	9,0	110,7	30,8	0,5	1	1	0	17	Illness, Undisclosed, Upper body, Lower body	$435 365,85		UFA	$2 500 000,00	$2 100 000,00
1993-10-08	Madison	WI	USA	USA	74	190	2012	1	25	R	8476877	Schmaltz	Jordan	D	STL	9	0	2	1	1	2	0	0,6	4	197	7744	129,1	14,33	14,34	24,9%	28,6%	10,8%	,923	1031	3,25	2,32	58,3%	2	0,93	9	9	7	5	5	5	0,2	0	0	1	1	47,0	45,4	9,0	4	4	9	-5	2	2	1	10	2	1	10	8,8%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	2	2	0	2	0	-2	-1,3	2	0	0	0	0	119	113	87	85	65	65	6,0	4,3	20	12	7	5	7	5	4	4	11	9	53	54	29	52	9	14	8	8	0,1	0,3	0,4				388,29	18	2,5	107,8	1,5	0,17								RFA	$925 000,00	$925 000,00
1996-02-23	Madison	WI	USA	USA	72	177	2014	1	20	R	8477951	Schmaltz	Nick	C/LW	CHI	61	6	22	16	6	28	10	-4,0	6	1070	48536	807,9	13,27	13,26	24,7%	75,7%	9,2%	,943	1034	2,75	1,71	61,7%	14	1,04	127	127	86	66	66	66	6,7	31	5	7	12	32,6	27,1	305,6	20	20	62	-42	20	22	46	27	22	46	27	3,9%	84	188	84	188	30,9%	35,9%	8	29	32	83	44	76	20	54	39	70	48	124	0	3	0	0	0	0	0	0	0	1	0	0	5	0	0	0	20	3	2	7	6	9	0	39	3	6	3	6	3	3,9	3	0	0	0	0	741	697	540	523	404	402	30,2	31,5	96	104	37	23	20	26	32	39	52	65	340	418	148	361	135	119	39	38	1,5	1,2	2,7	1	0	0	2469,01	53	22,0	106,8	25,8	0,42	0	1	2	2	Illness	$22 560,98		RFA	$925 000,00	$925 000,00
1991-07-16	St. Cloud	MN	USA	USA	73	194				L	8477220	Schmidt	Nate	D	WSH	60	3	14	6	8	17	22	10,1	16	1188	55723	927,1	15,48	15,47	28,9%	35,4%	10,7%	,936	1043	3,11	1,75	64,0%	21	1,36	139	139	92	60	60	60	3,5	7	2	3	5	42,7	42,3	64,2	51	51	70	-19	32	44	36	37	44	36	37	4,7%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	5	26	2	0	21	8	2	1	26	8	4	8	2	-4	-2,6	8	0	0	0	0	864	786	626	601	450	425	40,8	36,2	140	109	48	27	23	27	42	60	65	87	385	392	358	405	150	125	58	43	1	3,5	4,5				2276,84	104	10,9	106,8	24,9	0,41	0	0	1					RFA	$875 000,00	$812 500,00
1990-08-26	Williamsville	NY	USA	USA	73	200				L	8476766	Schneider	Cole	LW/RW	BUF	4	0	1	1	0	1	2	0,0	0	45	1714	28,6	7,15	7,14	15,1%	50,0%	13,3%	1,000	1133	4,20	0,00	100,0%	2	4,20	8	8	6	6	6	6	0,2	0	0	1	1	60,2	34,5	14,0	3	3	0	3	0	0	0	2	0	0	2	8,0%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	2	0	0	0	0	0	0,0	0	0	0	0	0	29	25	22	16	15	13	1,0	1,1	3	3	2	0	1	2	2	0	3	2	18	12	18	12	2	2	2	4	0	0,1	0,2				160,46	5	0,0	113,4	1,8	0,44								UFA	$600 000,00	$600 000,00
1990-09-29	Lakeville	MN	USA	USA	69	184	2009	1	22	R	8475147	Schroeder	Jordan	C/RW	MIN	37	6	7	4	3	13	5	-3,0	0	483	21710	361,8	9,78	9,78	19,6%	86,7%	9,3%	,950	1043	2,49	1,66	60,0%	5	0,83	55	55	49	37	37	37	3,1	10	0	5	5	31,5	27,4	61,9	29	29	23	6	12	5	11	15	5	11	15	4,0%	19	21	19	21	47,5%	12,3%	0	6	6	4	13	11	5	9	9	7	12	12	0	0	0	0	0	0	0	2	0	0	0	0	4	0	3	1	8	1	2	1	4	0	0	29	0	4	0	4	4	4,0	0	0	0	0	0	281	374	222	269	161	200	13,2	14,7	37	39	15	10	6	12	19	11	25	23	158	166	131	141	34	42	7	15	1,1	0,5	1,6				1484,42	44	0,0	108,6	9,0	0,24								RFA	$650 000,00	$650 000,00
1990-07-06	Kelowna	BC	CAN	CAN	74	193	2008	2	43	R	8474602	Schultz	Justin	D	PIT	78	12	39	15	24	51	27	12,5	34	2033	95699	1588,3	20,45	20,42	35,7%	45,1%	11,6%	,923	1039	4,27	2,08	67,3%	58	2,19	294	294	200	155	154	155	8,7	22	2	5	7	44,1	41,7	205,8	67	67	162	-95	45	37	22	116	37	22	116	8,7%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	4	0	0	4	0	3	7	35	4	0	61	28	2	0	60	17	5	17	5	-12	1,3	17	0	0	0	0	1706	1333	1299	953	970	713	98,4	62,7	360	215	113	55	80	58	60	68	140	126	822	855	679	835	212	149	90	109	5	4,2	9,2				2854,48	217	5,2	114,8	54,9	0,7	0	2	4	3	Concussion	$51 219,51		RFA	$1 400 000,00	$1 400 000,00
1982-08-25	Strasbourg	SK	CAN	CAN	73	203	2000	2	33	L	8468513	Schultz	Nick	D	PHI	28	0	4	3	1	4	1	-1,1	10	636	25627	426,8	15,25	15,25	28,0%	26,7%	8,8%	,907	995	2,11	2,81	42,9%	-5	-0,70	63	63	41	25	25	25	1,0	1	1	1	2	53,4	51,7	43,5	45	45	50	-5	16	13	2	61	13	2	61	13,4%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	1	0	14	6	0	0	4	5	0	5	0	-5	-2,2	5	0	0	0	0	337	455	236	307	170	215	13,7	22,0	48	83	15	20	10	20	22	25	32	45	201	197	195	187	66	43	25	23	-0,1	1,2	1,1				1095,02	116	9,4	111,3	4,8	0,17	0	1	0					UFA	$2 250 000,00	$2 250 000,00
1992-06-25	Wilcox	SK	CAN	CAN	70	188	2010	1	14	L	8475768	Schwartz	Jaden	LW/C	STL	78	19	36	24	12	55	14	8,7	18	2032	88482	1470,6	18,90	18,89	31,9%	65,5%	10,2%	,914	1016	3,43	2,16	61,3%	31	1,26	303	303	241	179	179	179	22,0	80	17	16	33	26,2	23,9	360,7	71	71	110	-39	62	29	59	43	29	59	43	3,7%	67	73	67	73	47,9%	9,4%	13	11	16	19	38	43	20	23	18	23	40	43	1	3	4	2	0	0	3	0	0	0	4	0	12	2	4	3	53	16	4	18	18	19	2	102	9	9	8	8	0	2,5	9	0	0	0	0	1503	1168	1108	854	827	618	73,8	49,2	239	153	84	53	56	31	57	50	113	81	780	713	367	479	141	167	65	68	4,1	2,3	6,4				3146,08	132	14,4	109,0	63,3	0,81	5	3	1	4	Elbow	$260 975,61		UFA	$5 250 000,00	$5 350 000,00
1985-04-20	Richmond	BC	CAN	CAN	75	220	2003	1	14	R	8470607	Seabrook	Brent	D	CHI	79	3	36	16	20	39	5	-6,5	26	2239	103767	1720,0	21,88	21,85	36,4%	45,9%	9,2%	,927	1019	2,97	2,34	55,9%	18	0,63	298	298	191	131	131	131	6,5	6	5	3	8	50,6	48,4	215,8	111	111	131	-20	60	88	24	147	88	24	147	8,8%	0	1	0	1	0,0%	0,1%	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	1	3	5	51	4	0	100	7	1	0	19	13	7	13	7	-6	2,2	13	0	0	0	0	1728	1676	1224	1221	921	912	77,1	79,8	242	271	85	67	48	67	60	99	108	166	797	896	449	710	265	202	90	108	2,5	3,5	6				3011,68	284	10,4	118,7	41,6	0,53	0	0	1	2	Upper body	$167 682,93	NMC	UFA	$9 000 000,00	$6 875 000,00
1980-09-26	Ornskoldsvik		SWE	SWE	73	190	1999	1	2	L	8467875	Sedin	Daniel	LW	VAN	82	15	29	22	7	44	-16	-12,0	32	1924	90456	1499,7	18,38	18,35	31,3%	71,0%	7,9%	,916	995	2,48	2,32	51,7%	4	0,16	345	345	285	216	216	216	18,5	62	5	11	16	31,6	29,6	492,3	20	20	74	-54	69	30	26	18	30	26	18	1,6%	3	3	3	3	50,0%	0,4%	0	2	1	1	2	0	0	2	2	0	2	3	1	4	3	0	0	0	0	0	3	3	1	0	8	0	5	4	60	14	8	30	23	8	1	132	16	8	16	9	-8	-4,2	16	0	0	0	0	1475	1145	1075	902	781	688	67,6	58,1	237	194	62	58	41	33	42	53	83	86	774	738	259	446	182	119	64	58	2,4	1,3	3,8				3288,16	70	2,9	104,8	43,6	0,53	0	2	4				NMC	UFA	$7 000 000,00	$7 000 000,00
1980-09-26	Ornskoldsvik		SWE	SWE	74	183	1999	1	3	L	8467876	Sedin	Henrik	C	VAN	82	15	35	13	22	50	-27	-13,0	28	1928	93680	1554,4	19,03	19,01	32,3%	78,1%	8,0%	,900	979	2,47	2,70	47,8%	-6	-0,23	160	160	129	99	99	99	10,4	44	9	4	13	28,6	24,6	303,3	15	15	39	-24	30	52	29	11	52	29	11	0,9%	611	635	611	635	49,0%	81,6%	141	150	197	220	273	265	202	212	196	194	387	397	2	3	4	0	0	0	1	2	1	1	2	0	8	0	4	4	22	14	6	9	8	8	2	52	13	8	14	7	-5	-3,1	13	0	0	0	0	1502	1173	1097	929	803	698	69,5	58,3	249	197	64	70	41	32	44	58	85	90	774	753	271	477	192	129	71	66	3	1	4				3261,83	54	3,4	103,3	35,7	0,44	1	2	4				NMC	UFA	$7 000 000,00	$7 000 000,00
1993-02-25	Ceské Budejovice		CZE	CZE	72	203	2011	6	158	L	8476310	Sedlak	Lukas	C/LW	CBJ	62	7	6	3	3	13	10	3,2	25	893	36170	602,1	9,72	9,72	18,9%	48,1%	9,5%	,925	1020	2,69	2,09	56,3%	6	0,60	116	115	86	57	57	57	7,5	28	7	7	14	22,2	19,9	43,7	66	66	62	4	29	10	15	28	10	15	28	5,2%	232	211	232	211	52,4%	85,2%	94	89	75	72	63	50	56	54	97	78	141	124	0	1	0	0	1	1	4	1	0	1	0	0	1	0	2	1	26	10	3	2	12	9	4	17	11	10	10	12	-1	0,9	10	1	0	0	0	521	536	388	383	284	281	25,0	28,3	79	95	27	21	23	22	28	13	51	35	259	261	219	214	54	60	37	36	0,6	1	1,6				2583,16	120	8,1	105,3	18,3	0,29				16	Lower body, Upper body	$117 073,17		RFA	$600 000,00	$600 000,00
1992-01-31	Brampton	ON	CAN	CAN	73	200	2010	1	2	R	8475794	Seguin	Tyler	C/RW	DAL	82	26	46	27	19	72	-15	-5,7	22	1990	90826	1511,2	18,47	18,45	32,2%	73,5%	10,7%	,888	995	3,89	2,86	57,6%	26	1,03	509	508	404	303	301	302	26,5	85	19	17	36	34,4	30,5	404,7	60	60	33	27	101	39	37	26	39	37	26	2,1%	401	385	401	385	51,0%	47,5%	128	128	142	137	131	120	118	106	140	131	258	230	1	2	4	1	0	0	1	1	5	4	1	1	12	1	8	15	77	15	2	85	39	9	3	148	11	14	14	12	3	-1,9	11	0	0	0	0	1780	1263	1329	930	917	641	91,3	64,5	308	220	98	72	68	65	61	80	129	145	860	793	421	404	270	162	91	94	6,6	0,9	7,5	3	2	1	3185,47	108	8,8	120,8	75,1	0,92	7	2	4					UFA	$6 000 000,00	$5 750 000,00
1981-07-18	Schwenningen		DEU	DEU	72	198	2001	6	172	L	8469619	Seidenberg	Dennis	D	NYI	73	5	17	5	12	22	25	6,6	32	1612	85089	1415,2	19,43	19,42	34,3%	33,3%	10,1%	,920	1020	2,80	2,46	53,2%	8	0,34	166	166	111	89	89	89	3,0	3	3	6	9	60,2	51,1	89,5	154	154	175	-21	22	33	10	146	33	10	146	9,6%	0	0	0	0	0,0%	0,0%	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	3	0	1	1	20	5	0	35	13	3	1	32	16	7	17	7	-9	-3,7	16	0	0	0	0	1199	1518	886	1060	655	722	53,8	68,9	178	240	66	58	37	42	64	53	101	95	571	661	692	582	207	154	92	70	1,3	4,5	5,8				2706,97	332	10,3	115,2	23,8	0,33	0	1	3	7	Jaw	$85 365,85		UFA	$1 000 000,00	$1 000 000,00
